omega,Re_I,Im_I,Re_FL,Im_FL,Re_FR,Im_FR,Re_G,Im_G
0.33,-0.0980503900079662,-0.12875198481139244,-0.7943781746787714,0.10753431473382609,-0.7943781746787714,0.10753431473382609,0.9399506199216197,-0.672125636759673
0.34,-0.1053084204346378,-0.12209249732378583,-0.7968259212602242,0.0891850339649244,-0.7968259212602242,0.0891850339649244,0.9193088078904208,-0.6336325900667168
0.35,-0.11337949819218922,-0.11591675763486839,-0.7979908023863381,0.07192838424005193,-0.7979908023863381,0.07192838424005193,0.89726353037427,-0.598128387743895
0.36,-0.12215672039982022,-0.11027004879445147,-0.7981199887150666,0.055830423518182605,-0.7981199887150666,0.055830423518182605,0.8742631906328822,-0.565497910764592
0.37,-0.1315453633833558,-0.10517550268461258,-0.7974410831908122,0.04091046683543364,-0.7974410831908122,0.04091046683543364,0.8506803933356994,-0.5355504049056259
0.38,-0.14146554746957146,-0.10064417402723463,-0.7961530431934988,0.02715473160210368,-0.7961530431934988,0.02715473160210368,0.826798845200642,-0.5080488086643226
0.39,-0.15184870739831124,-0.09668403620544458,-0.7944242595563912,0.014532079538249476,-0.7944242595563912,0.014532079538249476,0.8028118286695118,-0.48274224125468934
0.4,-0.1626294684305624,-0.09330400183442811,-0.792398529371588,0.0030077228122256648,-0.792398529371588,0.0030077228122256648,0.7788339455063917,-0.4593957145555146
0.41,-0.1737370560758151,-0.09051061610232176,-0.7902069071207295,-0.007449523242101394,-0.7902069071207295,-0.007449523242101394,0.7549236572448257,-0.43781019167703566
0.42,-0.18509151399724488,-0.08829824285216693,-0.7879807005811463,-0.0168691752084084,-0.7879807005811463,-0.0168691752084084,0.731109916747151,-0.4178284389991988
0.43,-0.1966087655433112,-0.08663718617430202,-0.7858595894805778,-0.025289554119513655,-0.7858595894805778,-0.025289554119513655,0.707414282174448,-0.39932703710490924
0.44,-0.20821487622562013,-0.08546650247656981,-0.7839899987194762,-0.03277226161111554,-0.7839899987194762,-0.03277226161111554,0.6838616725306023,-0.38220026188585443
0.45,-0.21986498251505182,-0.08469764679789778,-0.7825124978260047,-0.03941349396008998,-0.7825124978260047,-0.03941349396008998,0.6604779367472238,-0.36634472222034603
0.46,-0.23155852450432343,-0.08423102365479403,-0.7815419370048565,-0.04534520253720749,-0.7815419370048565,-0.04534520253720749,0.6372785813727838,-0.351652849454549
0.47,-0.24334207307033415,-0.08398119996415211,-0.7811481445881816,-0.050722593376759675,-0.7811481445881816,-0.050722593376759675,0.6142574154702996,-0.3380185073370118
0.48,-0.25529536183324986,-0.08390087724624622,-0.7813461403160783,-0.05570016977332576,-0.7813461403160783,-0.05570016977332576,0.5913840416774881,-0.32535107099999655
0.49,-0.26750393962278174,-0.08399209795860389,-0.7821019444818617,-0.06040402212793561,-0.7821019444818617,-0.06040402212793561,0.56861432051054,-0.31358868506177145
0.5,-0.28002956723815253,-0.08429753536233746,-0.7833540923660497,-0.06491067127026846,-0.7833540923660497,-0.06491067127026846,0.5459099673591302,-0.30270042390330115
0.51,-0.2928926162136034,-0.08487397468101994,-0.7850444862920738,-0.06924101137967148,-0.7850444862920738,-0.06924101137967148,0.5232563003498356,-0.2926722604203705
0.52,-0.30607647922481673,-0.08575989885006764,-0.7871481940328553,-0.07337244150853238,-0.7871481940328553,-0.07337244150853238,0.5006653420527737,-0.2834814025359383
0.53,-0.3195534317183537,-0.08695381188495518,-0.7896919593867304,-0.07726556825616235,-0.7896919593867304,-0.07726556825616235,0.4781574840397432,-0.27507282161289404
0.54,-0.3333196273191462,-0.08841592684483801,-0.7927552039379218,-0.0808967400777754,-0.7927552039379218,-0.0808967400777754,0.455727071404181,-0.2673546628717119
0.55,-0.34742071491358095,-0.09009418894446064,-0.7964532492831501,-0.08428589983364879,-0.7964532492831501,-0.08428589983364879,0.4333094130667497,-0.26022203299983915
0.56,-0.3619532726544806,-0.09196220936884057,-0.8009081073556318,-0.08751094524743398,-0.8009081073556318,-0.08751094524743398,0.4107709357061293,-0.25360332181895506
0.57,-0.37703970630586137,-0.09404924295886433,-0.8062159080167319,-0.09070393531947828,-0.8062159080167319,-0.09070393531947828,0.3879356674857162,-0.24750762228418638
0.58,-0.3927888976484055,-0.09644571234554666,-0.8124212414967105,-0.09402976410986791,-0.8124212414967105,-0.09402976410986791,0.36464248024819823,-0.2420459599007096
0.59,-0.4092633093040606,-0.099280721317871,-0.8195072908304728,-0.09765326673036392,-0.8195072908304728,-0.09765326673036392,0.3408083075245667,-0.23740862550983233
0.6,-0.42647021509499283,-0.10268345528729331,-0.8274065880653259,-0.10170511744523157,-0.8274065880653259,-0.10170511744523157,0.31646468591015847,-0.23380272032873517
0.61,-0.4443815862406693,-0.1067493814045392,-0.8360307679481472,-0.10625890043091726,-0.8360307679481472,-0.10625890043091726,0.2917449194050881,-0.23137673858006916
0.62,-0.4629714724039841,-0.11152930389919916,-0.8453101405047484,-0.11132960160262999,-0.8453101405047484,-0.11132960160262999,0.2668233922887648,-0.23016923314388366
