omega_lin,omega_log,U1.0_lor,U1.0_gau,U1.0_log,U2.0_lor,U2.0_gau,U2.0_log,U2.4_lor,U2.4_gau,U2.4_log,U4.0_lor,U4.0_gau,U4.0_log
0.01,0.05,1.8882037317803273,1.9938797409563789,1.8308669802021424,1.7531108454163127,1.9780188449328147,1.750662097359014,1.5601041166415772,1.8783270193126362,1.5413959842432794,0.012493001539370371,1.4715830342797962e-119,4.128954861484767e-13
0.02,0.05055215260918163,1.8941514201775016,1.9948915204566224,1.832543385340778,1.7486552553668022,1.9691097698108795,1.7515174027868505,1.5436497473618334,1.8485964251524798,1.5371349468634332,0.012497804249519422,4.575275784630187e-117,4.967965662622836e-13
0.03,0.051110402668439775,1.898235313882795,1.995727909313309,1.8340426388274844,1.73989535534946,1.9537603888524637,1.752113323981235,1.5147736930277451,1.8008802924494058,1.532605935850708,0.012505814598846516,1.3363189978741118e-114,5.973574703532507e-13
0.04,0.05167481751223383,1.8984989180173033,1.9954752913203166,1.8353667133963831,1.7266687150669071,1.9315239882357051,1.752452272352587,1.4731589942051115,1.7378816812674465,1.5278158446975965,0.012517041496968723,3.666567470207111e-112,7.178064046003523e-13
0.05,0.052245465218601114,1.894143503058148,1.9934021449458164,1.8365182699532778,1.7073765141214656,1.9022831746232616,1.7525373456728859,1.4186275809575033,1.6632246039033993,1.522772190402706,0.01253149745200566,9.450741977199101e-110,8.619810690268017e-13
0.06,0.052822414617368287,1.8887641008578155,1.9891992937714877,1.8375006019362987,1.68323049051972,1.8665423549130822,1.7523722739478442,1.3566609112574604,1.5810808227835609,1.5174830501922418,0.01254919860565545,2.2883836414728013e-107,1.0344405808279663e-12
0.07,0.053405735298453355,1.8825856921052375,1.9830394882970523,1.838317579714827,1.6527859732925654,1.8255601415602922,1.7519613657115178,1.293901140349953,1.495602146262624,1.5119569988326316,0.012570164778614442,5.205332606838336e-105,1.240597346245745e-12
0.08,0.053995497620259444,1.8757439553147193,1.9754686239656092,1.8389735953095092,1.6165218208945777,1.781247111346072,1.7513094549770878,1.2358775059733738,1.4103054260461,1.5062030467857135,0.012594419526587047,1.11230753733019e-102,1.4868723234620883e-12
0.09,0.05459177271816117,1.869784528950069,1.9672037263380266,1.8394735077014328,1.5786417256246865,1.735834191408791,1.7504218490623988,1.182659278676628,1.327611172023771,1.50023057944366,0.012621990207190998,2.2328422768850734e-100,1.7808776924507178e-12
0.1,0.05519463251308483,1.8626370138948485,1.9589251776857979,1.8398225889827722,1.542673035821919,1.6914058348369383,1.7493042774929646,1.130827708476692,1.24868694864711,1.4940492976657231,0.012652908058125027,4.2106390653436495e-98,2.131631613076284e-12
0.11,0.05580414972018325,1.8555203259065822,1.9511241352461053,1.840026471584605,1.5120025373974257,1.649450957395158,1.7479628421688596,1.0798056239294587,1.1736212195643778,1.487669159823465,0.012687208287031815,7.459244171450633e-96,2.549810524057946e-12
0.12,0.056420397857606476,1.8495072656076228,1.9440285327212243,1.8400910968003823,1.484677321647037,1.6105824977474457,1.7464039689652253,1.0280763939532465,1.1018231672096883,1.4811003255451607,0.012724930173557174,1.2413621931993323e-93,3.048045328872543e-12
0.13,0.05704345125536933,1.8437668324540715,1.9376033914686257,1.840022664805751,1.4578859509369724,1.5745109143624918,1.7446343609193358,0.9750822842685766,1.0324764625158576,1.4743531013338638,0.012766117184181568,1.9407032756421906e-91,3.641268848754147e-12
0.14,0.05767338506431688,1.839320890642643,1.9316077091292485,1.8398275863572284,1.4315614142710096,1.5402581931403,1.7426609531400445,0.9225222182968418,0.9648938120141437,1.4674378882171475,0.01281081710047782,2.8502093282062258e-89,4.34712311880576e-12
0.15,0.05831027526518886,1.833905003673013,1.9256848106410498,1.8395124363337132,1.4033094124193932,1.506513710653936,1.740490869558527,0.8705660313164377,0.8986978550259175,1.460365131569981,0.012859082161535971,3.9323434305946596e-87,5.1864364850518276e-12
0.16,0.05895419867778432,1.8270962024432917,1.9194604281053176,1.8390839092662798,1.3730711348510758,1.4719982042445372,1.7381313816223387,0.8199321889769365,0.8338407041530703,1.453145273235597,0.01291096922138703,5.096631926954931e-85,6.183782055630615e-12
0.17,0.05960523297022733,1.8202126758453698,1.912623456422515,1.8385487769828917,1.3413295853243072,1.435725065658441,1.7355898690180205,0.7706166288757647,0.7705266133116143,1.4457887060526826,0.012966539922359624,6.2054366601386014e-83,7.368130899740515e-12
0.18,0.06026345666833512,1.8117170533293148,1.9049712943251618,1.8379138484763013,1.3068044363210658,1.3971087499643084,1.7328737824912726,0.7219873596438635,0.7091076347033342,1.4383057308808749,0.013025860885412667,7.097718733204796e-81,8.77361550930422e-12
0.19,0.060928949165089626,1.8030499519898062,1.896414630175342,1.8371859320848818,1.2710546233969944,1.355935286602397,1.72999060881763,0.6750335161149794,0.6499961743021262,1.4307065162004036,0.013089003918608249,7.626455158182231e-79,1.0440421481454752e-11
0.2,0.06160179073021361,1.7940807109251933,1.886950377204391,1.836371800058148,1.234258446750617,1.3122527251330491,1.7269478379611296,0.6298736499101637,0.5936066362437672,1.4230010603459284,0.013156046245021176,7.69811358508796e-77,1.2415828191362562e-11
0.21,0.06228206251985256,1.7837198461503014,1.8766199140161337,1.835478155561192,1.196172943257983,1.2662492149555091,1.7237529324436105,0.5867317296562744,0.5403189044862347,1.4151991564192299,0.013227070751528363,7.299678874173636e-75,1.4755422457435942e-11
0.22,0.06296984658636356,1.7736376577220676,1.8654699531116679,1.834511602154997,1.1576927919262903,1.2181685713234167,1.7204132989329561,0.5462950076867469,0.49045281500882054,1.4073103599104304,0.013302166260082501,6.50251352790534e-73,1.7524512914510757e-11
0.23,0.0636652258882121,1.7624637656052535,1.8535271816262218,1.8334786157732719,1.117672818958486,1.1682818499189607,1.7169362620451472,0.5082889345126069,0.44424821959685074,1.3993439590430694,0.01338142782325474,5.441480837853295e-71,2.0799777073332824e-11
0.24,0.06436828429997839,1.7505587126335203,1.8407898040818178,1.8323855192004916,1.0764746063957071,1.1169039469887956,1.713329040342133,0.47298080987258495,0.4018510955370383,1.3913089478444862,0.013464957046029142,4.277712399500313e-69,2.4671177933523642e-11
0.25,0.06507910662247395,1.7387892692390197,1.8272330263720906,1.8312384590409183,1.0346415718334419,1.0644272751971084,1.7095987244957074,0.44048086101067513,0.3633079669455138,1.3832140019298005,0.013552862436055657,3.1591122862722775e-67,2.92441926195806e-11
0.26,0.0657977785929701,1.725452230216439,1.812822670931165,1.8300433851540137,0.9917771703570564,1.0113436215488791,1.7057522575764297,0.4104553947701096,0.3285692232608978,1.3750674569752834,0.013645259784814888,2.191684172550521e-65,3.464240192402428e-11
0.27,0.06652438689553938,1.7119177183453378,1.7975308812530262,1.8288060325185242,0.9491229508771506,0.9582368956727616,1.7017964174165054,0.38307841709884705,0.29749956851965503,1.3668772898451067,0.013742272582426775,1.428403191892129e-63,4.1010496980105594e-11
0.28,0.06725901917151098,1.697727718077506,1.7813491088295934,1.8275319054748451,0.9070150045592635,0.9057458568499548,1.6977378009863446,0.35828360984967295,0.26989288958668833,1.3586511023244905,0.01384403246914608,8.745490591070779e-62,4.851776767444613e-11
0.29,0.06800176403004192,1.682186335970671,1.7642955020369506,1.826226264284106,0.8658000870119725,0.8545089740433927,1.693582810716185,0.3357477865329251,0.2454894260054023,1.3503961074019626,0.013950679726937844,5.03012483738963e-60,5.736214698960512e-11
0.3,0.06875271105880473,1.6668752853076807,1.7464160376767397,1.8248941139318113,0.8261519235909062,0.8051084554111709,1.6893376426869389,0.3154336563919043,0.2239941108846677,1.342119118034079,0.01406236381491993,2.7179120118113275e-58,6.777489639781974e-11
0.31,0.06951195083479332,1.6504223869825618,1.727780855289678,1.8235401950945,0.7880544954558388,0.7580271003307076,1.6850082766080021,0.2972297865157234,0.20509525264211864,1.333826538317291,0.014179243952904479,1.3796058660199785e-56,8.002602989011998e-11
0.32,0.07027957493524804,1.633454288634357,1.7084787179352627,1.8221689771795693,0.7516764766467264,0.7136237427565818,1.680600467494452,0.2806348192449595,0.1884821930783948,1.3255243569839033,0.01430148975777262,6.57868087322576e-55,9.443058842210006e-11
0.33,0.0710556759487015,1.616671050507094,1.688612815149975,1.8207846533409986,0.7171731572394351,0.672125636759673,1.6761197389515832,0.26561104738520214,0.17385991948303578,1.317218143132074,0.01442928193798673,2.947054008930523e-53,1.1135589271626085e-10
0.34,0.07184034748614629,1.5986781973727537,1.6683000652393738,1.819391137367465,0.6848207216890221,0.6336325900667168,1.6715713779712966,0.25223068333163223,0.16095869491714293,1.3089130440937178,0.014562813052190314,1.2402362927161775e-51,1.312299207361429e-10
0.35,0.0726336841923261,1.5809938021922616,1.6476739611753182,1.8179920623341108,0.654409854316666,0.598128387743895,1.6669604311422195,0.2399394074275543,0.14953791553951667,1.3006137853388744,0.014702288338581908,4.903313925168302e-50,1.545509770255108e-10
0.36,0.07343578175715144,1.5630550799533631,1.6268885320705053,1.8165907809048458,0.6259352321839275,0.565497910764592,1.6622917021737686,0.22876479184275478,0.13938514252705303,1.2923246723105932,0.014847926622586943,1.8211514749142172e-48,1.8189884480685261e-10
0.37,0.07424673692724151,1.5443213938863445,1.6061190583606515,1.8151903671690328,0.5998738095258659,0.5355504049056259,1.6575697506335116,0.21905759233857142,0.13031269129221046,1.2840495940807244,0.014999961311310015,6.354422986361468e-47,2.1394763861577997e-10
0.38,0.07506664751759348,1.526352513626813,1.5855546636412587,1.8137936198938749,0.5753882348378544,0.5080488086643226,1.6527988917971186,0.21022647149879947,0.12215456623497165,1.2757920287140494,0.015158641484346034,2.082969340738253e-45,2.5148060571182273e-10
0.39,0.07589561242338061,1.5079205233736481,1.5653794445266407,1.812403067072608,0.5520128729385662,0.48274224125468934,1.6479831975108776,0.20189750455338354,0.11476576756510994,1.2675550502260728,0.015324233091787516,6.414604759601166e-44,2.954071589986303e-10
0.4,0.07673373163188076,1.4895704279583601,1.545742518867679,1.8110209716481207,0.5306754826958925,0.4593957145555146,1.6431264979682343,0.19462653292603851,0.10802449744014087,1.259341337018277,0.015497020271712104,1.85584364290676e-42,3.4678246320603673e-10
0.41,0.07758110623453647,1.4721849193587262,1.5267225992432467,1.8096493382918397,0.5106539843947892,0.43781019167703566,1.6382323843038156,0.18833576807601315,0.10183620159604692,1.251153181673944,0.01567730680110346,5.044315584775172e-41,4.0682994018792517e-10
0.42,0.0784378384391484,1.4545892024289826,1.5082977667995618,1.8082899211190822,0.490992596639461,0.4178284389991988,1.633304211911095,0.18228224867686146,0.09613721511696985,1.2429925019974928,0.015865417696086258,1.2881258437861091e-39,4.769671089912415e-10
0.43,0.07930403158220325,1.437606850890167,1.4903335564861109,1.8069442322237548,0.4731216339545864,0.39932703710490924,1.6283451043931052,0.17666002087387925,0.09089533180113317,1.2348608531808531,0.016061700979590962,3.090411623311956e-38,5.588352325391625e-10
0.44,0.08017979014133796,1.4210905001580658,1.4725998390767625,1.80561355091802,0.4572828622325791,0.38220026188585443,1.6233579580592643,0.1721104015920535,0.08610508219614589,1.2267594409814364,0.016266529637158196,6.9660142747589596e-37,6.543333061079886e-10
0.45,0.08106521974794147,1.4044083693016078,1.4548183803627355,1.8042989335656479,0.44166216183516066,0.36634472222034603,1.6183454468855416,0.1682707161133522,0.08177703880066613,1.218689135797942,0.016480303784615607,1.4752709611308105e-35,7.656569941081041e-10
0.46,0.08196042719989562,1.3877175375108926,1.4367303597621552,1.8030012239015794,0.4267769164660873,0.351652849454549,1.613310027859691,0.16454260877569235,0.07792294964518025,1.210650487532341,0.0167034530748902,2.9355513111701876e-34,8.95343201940886e-10
